Velocity_mps,Velocity_kmph,Reaction_Drift_m,Handshake_Drift_m,Blend_Drift_m,Braking_Distance_m,Total_Distance_m
10.757575757575758,38.72727272727273,10.757575757575758,0.21515151515151515,0.8017556818181818,9.244596007422713,21.01907896196817
11.06060606060606,39.81818181818182,11.06060606060606,0.22121212121212122,0.8244829545454545,9.7841965583869,21.890497694750536
11.363636363636363,40.90909090909091,11.363636363636363,0.22727272727272727,0.8472102272727272,10.339101670110193,22.777220988292008
11.666666666666668,42.00000000000001,11.666666666666668,0.23333333333333336,0.8699375000000001,10.909311342592595,23.679248842592596
11.969696969696969,43.090909090909086,11.969696969696969,0.23939393939393938,0.8926647727272726,11.494825575834097,24.59658125765228
12.272727272727273,44.18181818181819,12.272727272727273,0.24545454545454548,0.9153920454545454,12.095644369834714,25.529218233471077
12.575757575757576,45.27272727272727,12.575757575757576,0.2515151515151515,0.9381193181818182,12.71176772459443,26.477159770048978
12.878787878787879,46.36363636363637,12.878787878787879,0.25757575757575757,0.9608465909090909,13.343195640113256,27.440405867385984
13.181818181818182,47.45454545454545,13.181818181818182,0.2636363636363636,0.9835738636363636,13.989928116391185,28.418956525482095
13.484848484848484,48.54545454545455,13.484848484848484,0.2696969696969697,1.0063011363636363,14.651965153428222,29.41281174433731
13.787878787878789,49.63636363636364,13.787878787878789,0.2757575757575758,1.0290284090909092,15.329306751224367,30.42197152395164
14.090909090909092,50.727272727272734,14.090909090909092,0.28181818181818186,1.051755681818182,16.021952909779618,31.446435864325075
14.393939393939394,51.81818181818182,14.393939393939394,0.2878787878787879,1.0744829545454546,16.72990362909397,32.48620476545761
14.696969696969697,52.909090909090914,14.696969696969697,0.29393939393939394,1.0972102272727273,17.45315890916743,33.54127822734925
15.0,54.0,15.0,0.3,1.1199375,18.19171875,34.611656249999996
15.303030303030303,55.09090909090909,15.303030303030303,0.3060606060606061,1.1426647727272727,18.945583151591673,35.69733883340986
15.606060606060606,56.18181818181818,15.606060606060606,0.31212121212121213,1.1653920454545454,19.714752113942456,36.79832597757882
15.90909090909091,57.27272727272728,15.90909090909091,0.31818181818181823,1.1881193181818182,20.499225637052344,37.914617682506886
16.21212121212121,58.36363636363636,16.21212121212121,0.3242424242424242,1.2108465909090909,21.29900372092133,39.04621394819406
16.515151515151516,59.45454545454546,16.515151515151516,0.3303030303030303,1.2335738636363636,22.11408636554943,40.193114774640335
16.81818181818182,60.545454545454554,16.81818181818182,0.3363636363636364,1.2563011363636365,22.94447357093664,41.35532016184573
17.12121212121212,61.63636363636364,17.12121212121212,0.3424242424242424,1.279028409090909,23.790165337082943,42.53283010981022
17.424242424242422,62.72727272727272,17.424242424242422,0.34848484848484845,1.3017556818181817,24.651161663988358,43.725644618533806
17.727272727272727,63.81818181818182,17.727272727272727,0.35454545454545455,1.3244829545454544,25.52746255165289,44.933763688016526
18.03030303030303,64.90909090909092,18.03030303030303,0.36060606060606065,1.3472102272727273,26.41906800007652,46.15718731825834
18.333333333333336,66.00000000000001,18.333333333333336,0.3666666666666667,1.3699375000000003,27.325978009259263,47.39591550925927
18.636363636363637,67.0909090909091,18.636363636363637,0.37272727272727274,1.3926647727272727,28.2481925792011,48.649948261019276
18.939393939393938,68.18181818181817,18.939393939393938,0.3787878787878788,1.4153920454545452,29.18571170990204,49.9192855735384
19.242424242424242,69.27272727272728,19.242424242424242,0.38484848484848483,1.4381193181818182,30.138535401362102,51.20392744681665
19.545454545454547,70.36363636363637,19.545454545454547,0.39090909090909093,1.460846590909091,31.106663653581265,52.503873880853995
19.84848484848485,71.45454545454547,19.84848484848485,0.39696969696969703,1.4835738636363638,32.09009646655954,53.819124875650445
20.151515151515152,72.54545454545455,20.151515151515152,0.40303030303030307,1.5063011363636365,33.08883384029691,55.149680431205994
20.454545454545453,73.63636363636364,20.454545454545453,0.40909090909090906,1.529028409090909,34.10287577479338,56.495540547520655
20.757575757575758,74.72727272727273,20.757575757575758,0.41515151515151516,1.551755681818182,35.13222227004897,57.85670522459442
21.060606060606062,75.81818181818183,21.060606060606062,0.42121212121212126,1.5744829545454546,36.176873326063664,59.2331744624273
21.363636363636363,76.9090909090909,21.363636363636363,0.42727272727272725,1.5972102272727273,37.236828942837455,60.62494826101927
21.666666666666668,78.0,21.666666666666668,0.43333333333333335,1.6199375,38.312089120370366,62.03202662037037
